date,price,symbol
2018-12-06,15130,BVFED
2018-12-13,15133,BVFED
2018-12-20,14452,BVFED
2018-12-27,14165,BVFED
2019-01-03,14132,BVFED
2019-01-10,14156,BVFED
2019-01-17,14223,BVFED
2019-01-24,14152,BVFED
2019-01-31,14336,BVFED
2019-02-07,14224,BVFED
2019-02-14,14846,BVFED
2019-02-21,15017,BVFED
2019-02-28,15305,BVFED
2019-03-07,15176,BVFED
2019-03-14,15372,BVFED
2019-03-21,15196,BVFED
2019-03-28,14853,BVFED
2019-04-04,14827,BVFED
2019-04-11,14692,BVFED
2019-04-18,14528,BVFED
2019-04-25,14553,BVFED
2019-05-02,14560,BVFED
2019-05-09,14252,BVFED
2019-05-16,14619,BVFED
2019-05-23,14718,BVFED
2019-05-30,14527,BVFED
2019-06-06,14255,BVFED
2019-06-13,14338,BVFED
2019-06-20,14156,BVFED
2019-06-27,14285,BVFED
2019-07-04,14278,BVFED
2019-07-11,14383,BVFED
2019-07-18,14413,BVFED
2019-07-25,14505,BVFED
2019-08-01,14446,BVFED
2019-08-08,14335,BVFED
2019-08-15,14406,BVFED
2019-08-22,14685,BVFED
2019-08-29,14464,BVFED
2019-09-05,14489,BVFED
2019-09-12,14463,BVFED
2019-09-19,14910,BVFED
2019-09-26,14875,BVFED
2019-10-03,14964,BVFED
2019-10-10,14901,BVFED
2019-10-17,15032,BVFED
2019-10-24,14949,BVFED
2019-10-31,15032,BVFED
2019-11-07,15296,BVFED
2019-11-14,15201,BVFED
2019-11-21,14995,BVFED
2019-11-28,14696,BVFED
2019-12-05,14552,BVFED
2019-12-12,14451,BVFED
2019-12-19,14193,BVFED
2019-12-26,14355,BVFED
2020-01-02,14405,BVFED
2020-01-09,14172,BVFED
2020-01-16,14452,BVFED
2020-01-30,14789,BVFED
2020-02-06,13883,BVFED
2020-02-13,14174,BVFED
2020-02-20,14175,BVFED
2020-02-27,13826,BVFED
2020-03-05,13752,BVFED
2020-03-12,12526,BVFED
2020-03-19,11639,BVFED
2020-03-26,10889,BVFED
2020-04-02,10503,BVFED
