date,price,symbol
2014-05-05,10001,MBVF
2014-05-08,10006,MBVF
2014-05-15,10072,MBVF
2014-05-22,10300,MBVF
2014-05-29,10347,MBVF
2014-06-05,10221,MBVF
2014-06-12,10316,MBVF
2014-06-19,10355,MBVF
2014-06-26,10406,MBVF
2014-07-03,10574,MBVF
2014-07-10,10661,MBVF
2014-07-17,10670,MBVF
2014-07-24,10692,MBVF
2014-07-31,10653,MBVF
2014-08-07,10686,MBVF
2014-08-14,10723,MBVF
2014-08-21,10748,MBVF
2014-08-28,10782,MBVF
2014-09-04,10803,MBVF
2014-09-11,10885,MBVF
2014-09-18,10937,MBVF
2014-09-25,10947,MBVF
2014-10-01,11045,MBVF
2014-10-09,11227,MBVF
2014-10-16,11139,MBVF
2014-10-23,11141,MBVF
2014-10-30,11078,MBVF
2014-11-06,11119,MBVF
2014-11-13,11096,MBVF
2014-11-20,11075,MBVF
2014-11-27,11060,MBVF
2014-12-04,11135,MBVF
2014-12-11,11083,MBVF
2014-12-18,10979,MBVF
2014-12-25,11109,MBVF
2015-01-05,11234,MBVF
2015-01-08,11307,MBVF
2015-01-15,11176,MBVF
2015-01-22,11115,MBVF
2015-01-29,11126,MBVF
2015-02-05,11013,MBVF
2015-02-12,11068,MBVF
2015-02-24,11100,MBVF
2015-02-26,11081,MBVF
2015-03-05,11173,MBVF
2015-03-12,11143,MBVF
2015-03-19,11093,MBVF
2015-03-26,11028,MBVF
2015-04-02,10854,MBVF
2015-04-09,10267,MBVF
2015-04-16,10327,MBVF
2015-04-23,10439,MBVF
2015-05-04,10449,MBVF
2015-05-07,10302,MBVF
2015-05-14,10348,MBVF
2015-05-21,10463,MBVF
2015-05-28,10510,MBVF
2015-06-04,10553,MBVF
2015-06-11,10541,MBVF
2015-06-18,10551,MBVF
2015-06-25,10536,MBVF
2015-07-02,10563,MBVF
2015-07-09,10530,MBVF
2015-07-16,10606,MBVF
2015-07-23,10626,MBVF
2015-07-30,10578,MBVF
2015-08-06,10735,MBVF
2015-08-13,10658,MBVF
2015-08-20,10514,MBVF
2015-08-27,10364,MBVF
2015-09-03,10416,MBVF
2015-09-10,10408,MBVF
2015-09-17,10391,MBVF
2015-09-24,10538,MBVF
2015-10-01,10574,MBVF
2015-10-08,10696,MBVF
2015-10-15,10965,MBVF
2015-10-22,11000,MBVF
2015-10-29,10991,MBVF
2015-11-05,10974,MBVF
2015-11-12,10902,MBVF
2015-11-19,10740,MBVF
2015-11-26,10894,MBVF
2015-12-03,10839,MBVF
2015-12-10,10883,MBVF
2015-12-17,10797,MBVF
2015-12-24,10805,MBVF
2015-12-31,10814,MBVF
2016-01-07,10806,MBVF
2016-01-14,10679,MBVF
2016-01-21,10478,MBVF
2016-01-28,10599,MBVF
2016-02-04,10596,MBVF
2016-02-11,10705,MBVF
2016-02-18,10730,MBVF
2016-02-25,10782,MBVF
2016-03-03,10782,MBVF
2016-03-10,10846,MBVF
2016-03-17,11030,MBVF
2016-03-24,11048,MBVF
2016-03-31,11082,MBVF
2016-04-07,11064,MBVF
2016-04-14,11223,MBVF
2016-04-21,11184,MBVF
2016-04-28,11269,MBVF
2016-05-05,11238,MBVF
2016-05-12,11244,MBVF
2016-05-19,11388,MBVF
2016-05-26,11350,MBVF
2016-06-02,11387,MBVF
2016-06-09,11485,MBVF
2016-06-16,11568,MBVF
2016-06-23,11612,MBVF
2016-06-30,11569,MBVF
2016-07-07,11646,MBVF
2016-07-14,11671,MBVF
2016-07-21,11632,MBVF
2016-07-28,11564,MBVF
2016-08-04,11451,MBVF
2016-08-11,11513,MBVF
2016-08-18,11598,MBVF
2016-08-25,11559,MBVF
2016-09-01,11794,MBVF
2016-09-08,11886,MBVF
2016-09-15,11847,MBVF
2016-09-22,11859,MBVF
2016-09-29,12127,MBVF
2016-10-06,12307,MBVF
2016-10-13,12183,MBVF
2016-10-20,12165,MBVF
2016-10-27,12073,MBVF
2016-11-03,12135,MBVF
2016-11-10,12041,MBVF
2016-11-17,12326,MBVF
2016-11-24,12298,MBVF
2016-12-01,12216,MBVF
2016-12-08,11966,MBVF
2016-12-15,11905,MBVF
2016-12-22,12045,MBVF
2016-12-29,12107,MBVF
2017-01-05,12175,MBVF
2017-01-12,12152,MBVF
2017-01-19,12193,MBVF
2017-01-26,12204,MBVF
2017-02-02,12203,MBVF
2017-02-09,12287,MBVF
2017-02-16,12372,MBVF
2017-02-23,12607,MBVF
2017-03-02,12614,MBVF
2017-03-09,12667,MBVF
2017-03-16,12701,MBVF
2017-03-23,12701,MBVF
2017-03-30,12743,MBVF
2017-04-07,12726,MBVF
2017-04-13,12785,MBVF
2017-04-20,12705,MBVF
2017-04-27,12657,MBVF
2017-05-04,12692,MBVF
2017-05-11,12767,MBVF
2017-05-18,12916,MBVF
2017-05-25,12896,MBVF
2017-06-01,12962,MBVF
2017-06-08,13085,MBVF
2017-06-15,13154,MBVF
2017-06-22,13256,MBVF
2017-06-29,13232,MBVF
2017-07-06,13305,MBVF
2017-07-13,13307,MBVF
2017-07-20,13163,MBVF
2017-07-27,13229,MBVF
2017-08-03,13325,MBVF
2017-08-10,13280,MBVF
2017-08-17,13308,MBVF
2017-08-24,13288,MBVF
2017-08-31,13504,MBVF
2017-09-07,13518,MBVF
2017-09-14,13508,MBVF
2017-09-21,13460,MBVF
2017-09-28,13527,MBVF
2017-10-05,13526,MBVF
2017-10-12,13676,MBVF
2017-10-19,13726,MBVF
2017-10-26,13769,MBVF
2017-11-02,13691,MBVF
2017-11-09,13798,MBVF
2017-11-16,13856,MBVF
2017-11-23,13953,MBVF
2017-11-30,14060,MBVF
2017-12-07,14139,MBVF
2017-12-14,13995,MBVF
2017-12-21,14074,MBVF
2017-12-28,14157,MBVF
2018-01-04,14293,MBVF
2018-01-11,14479,MBVF
2018-01-18,14535,MBVF
2018-01-25,14544,MBVF
2018-02-01,14545,MBVF
2018-02-08,14277,MBVF
2018-02-15,14363,MBVF
2018-02-22,14419,MBVF
2018-03-01,14394,MBVF
2018-03-08,14412,MBVF
2018-03-15,14575,MBVF
2018-03-22,14653,MBVF
2018-03-29,14552,MBVF
2018-04-05,14677,MBVF
2018-04-12,14614,MBVF
2018-04-19,14758,MBVF
2018-04-26,14349,MBVF
2018-05-03,14293,MBVF
2018-05-10,14297,MBVF
2018-05-17,14433,MBVF
2018-05-24,14300,MBVF
2018-05-31,13916,MBVF
2018-06-07,14479,MBVF
2018-06-14,14414,MBVF
2018-06-21,14184,MBVF
2018-06-28,14175,MBVF
2018-07-05,13662,MBVF
2018-07-12,13369,MBVF
2018-07-19,13956,MBVF
2018-07-26,13887,MBVF
2018-08-02,14094,MBVF
2018-08-09,14071,MBVF
2018-08-16,14165,MBVF
2018-08-23,14251,MBVF
2018-08-30,14512,MBVF
2018-09-06,14271,MBVF
2018-09-13,14451,MBVF
2018-09-20,14601,MBVF
2018-09-27,14939,MBVF
2018-10-04,15010,MBVF
2018-10-11,14955,MBVF
2018-10-18,14714,MBVF
2018-10-25,14164,MBVF
2018-11-01,14185,MBVF
2018-11-08,14154,MBVF
2018-11-15,13971,MBVF
2018-11-22,14232,MBVF
2018-11-29,14420,MBVF
2018-12-06,14800,MBVF
2018-12-13,14832,MBVF
2018-12-20,14422,MBVF
2018-12-27,14279,MBVF
2019-01-03,14287,MBVF
2019-01-10,14351,MBVF
2019-01-17,14455,MBVF
2019-01-24,14571,MBVF
2019-01-31,14763,MBVF
2019-02-07,14708,MBVF
2019-02-14,15067,MBVF
2019-02-21,15150,MBVF
2019-02-28,15448,MBVF
2019-03-07,15392,MBVF
2019-03-14,15673,MBVF
2019-03-21,15530,MBVF
2019-03-28,15214,MBVF
2019-04-04,15303,MBVF
2019-04-11,15014,MBVF
2019-04-18,14866,MBVF
2019-04-25,14625,MBVF
2019-05-02,14664,MBVF
2019-05-09,14578,MBVF
2019-05-16,14788,MBVF
2019-05-23,14823,MBVF
2019-05-30,14626,MBVF
2019-06-06,14264,MBVF
2019-06-13,14407,MBVF
2019-06-20,14267,MBVF
2019-06-27,14282,MBVF
2019-07-04,14257,MBVF
2019-07-11,14618,MBVF
2019-07-18,14684,MBVF
2019-07-25,14639,MBVF
2019-08-01,14407,MBVF
2019-08-08,14372,MBVF
2019-08-15,14288,MBVF
2019-08-22,14302,MBVF
2019-08-29,14341,MBVF
2019-09-05,14293,MBVF
2019-09-12,14287,MBVF
2019-09-19,14411,MBVF
2019-09-27,14465,MBVF
2019-10-03,14525,MBVF
2019-10-10,14656,MBVF
2019-10-17,14598,MBVF
2019-10-24,14456,MBVF
2019-10-31,14525,MBVF
2019-11-07,14568,MBVF
2019-11-14,14627,MBVF
2019-11-21,14390,MBVF
2019-11-28,14243,MBVF
2019-12-05,14182,MBVF
2019-12-12,14136,MBVF
2019-12-19,13960,MBVF
2019-12-26,14064,MBVF
2020-01-02,14253,MBVF
2020-01-09,13801,MBVF
2020-01-16,13982,MBVF
2020-01-23,14315,MBVF
2020-01-30,14311,MBVF
2020-02-06,13687,MBVF
2020-02-13,14190,MBVF
2020-02-20,14313,MBVF
2020-02-27,14081,MBVF
2020-03-05,14215,MBVF
2020-03-12,13445,MBVF
2020-03-19,12674,MBVF
2020-03-26,12022,MBVF
2020-04-02,11761,MBVF
2020-04-09,12505,MBVF
2020-04-16,12582,MBVF
2020-04-23,12577,MBVF
2020-04-30,12907,MBVF
2020-05-07,12899,MBVF
2020-05-14,13128,MBVF
2020-05-21,13340,MBVF
2020-05-28,13836,MBVF
2020-06-04,14300,MBVF
2020-06-11,14376,MBVF
2020-06-18,14168,MBVF
2020-06-25,14223,MBVF
2020-07-02,14180,MBVF
2020-07-09,14536,MBVF
2020-07-16,14618,MBVF
2020-07-23,14574,MBVF
2020-07-30,14186,MBVF
2020-08-06,14642,MBVF
2020-08-13,15092,MBVF
2020-08-20,15192,MBVF
2020-08-27,15440,MBVF
2020-09-03,15652,MBVF
2020-09-10,15702,MBVF
2020-09-17,15917,MBVF
2020-09-24,16030,MBVF
2020-10-01,16081,MBVF
2020-10-08,16268,MBVF
2020-10-15,16180,MBVF
2020-10-22,16275,MBVF
2020-10-29,16181,MBVF
2020-11-05,16326,MBVF
2020-11-12,16483,MBVF
2020-11-19,16664,MBVF
2020-11-26,16762,MBVF
2020-12-03,16809,MBVF
2020-12-10,16830,MBVF
2020-12-17,16873,MBVF
2020-12-24,16879,MBVF
2020-12-31,16820,MBVF
2021-01-07,17010,MBVF
2021-01-14,17124,MBVF
2021-01-21,16982,MBVF
2021-01-28,16824,MBVF
2021-02-04,16917,MBVF
2021-02-11,17082,MBVF
2021-02-18,17082,MBVF
2021-02-25,17268,MBVF
2021-03-04,17410,MBVF
2021-03-11,17351,MBVF
2021-03-18,17376,MBVF
2021-03-25,17238,MBVF
2021-03-31,17308,MBVF
2021-04-08,17396,MBVF
2021-04-15,17377,MBVF
2021-04-22,17254,MBVF
2021-04-29,17161,MBVF
2021-05-06,17298,MBVF
2021-05-13,17320,MBVF
2021-05-20,17253,MBVF
2021-05-27,17601,MBVF
2021-06-03,18402,MBVF
2021-06-10,18148,MBVF
2021-06-17,18298,MBVF
2021-06-24,18387,MBVF
2021-07-01,18367,MBVF
