date,price,symbol
2016-01-12,10479,DCBC
2016-01-13,10448,DCBC
2016-01-14,10363,DCBC
2016-01-15,10239,DCBC
2016-01-18,10026,DCBC
2016-01-19,10166,DCBC
2016-01-20,10095,DCBC
2016-01-21,10040,DCBC
2016-01-22,10015,DCBC
2016-01-25,10295,DCBC
2016-01-26,10124,DCBC
2016-01-27,10214,DCBC
2016-01-28,10188,DCBC
2016-01-29,10262,DCBC
2016-01-31,10261,DCBC
2016-02-01,10205,DCBC
2016-02-02,10162,DCBC
2016-02-03,10203,DCBC
2016-02-04,10270,DCBC
2016-02-05,10313,DCBC
2016-02-14,10309,DCBC
2016-02-15,10297,DCBC
2016-02-16,10430,DCBC
2016-02-17,10482,DCBC
2016-02-18,10571,DCBC
2016-02-19,10573,DCBC
2016-02-22,10659,DCBC
2016-02-23,10623,DCBC
2016-02-24,10667,DCBC
2016-02-25,10580,DCBC
2016-02-26,10677,DCBC
2016-02-28,10676,DCBC
2016-02-29,10624,DCBC
2016-03-01,10692,DCBC
2016-03-02,10776,DCBC
2016-03-03,10781,DCBC
2016-03-04,10872,DCBC
2016-03-06,10871,DCBC
2016-03-07,10837,DCBC
2016-03-08,10792,DCBC
2016-03-09,10840,DCBC
2016-03-10,10918,DCBC
2016-03-11,10974,DCBC
2016-03-13,10973,DCBC
2016-03-14,10932,DCBC
2016-03-15,10907,DCBC
2016-03-16,10968,DCBC
2016-03-17,11017,DCBC
2016-03-18,11013,DCBC
2016-03-20,11012,DCBC
2016-03-21,10940,DCBC
2016-03-22,10894,DCBC
2016-03-23,10965,DCBC
2016-03-24,10958,DCBC
2016-03-25,10911,DCBC
2016-03-27,10909,DCBC
2016-03-28,10965,DCBC
2016-03-29,10897,DCBC
2016-03-30,10928,DCBC
2016-03-31,10750,DCBC
2016-04-01,10700,DCBC
2016-04-03,10698,DCBC
2016-04-04,10693,DCBC
2016-04-05,10820,DCBC
2016-04-06,10937,DCBC
2016-04-07,11039,DCBC
2016-04-08,11073,DCBC
2016-04-10,11071,DCBC
2016-04-11,11166,DCBC
2016-04-12,11181,DCBC
2016-04-13,11123,DCBC
2016-04-14,11146,DCBC
2016-04-15,11160,DCBC
2016-04-18,11158,DCBC
2016-04-19,10991,DCBC
2016-04-20,10916,DCBC
2016-04-21,11008,DCBC
2016-04-22,11185,DCBC
2016-04-24,11184,DCBC
2016-04-25,11152,DCBC
2016-04-26,11201,DCBC
2016-04-27,11118,DCBC
2016-04-28,11107,DCBC
2016-04-29,11166,DCBC
2016-05-03,11163,DCBC
2016-05-04,11239,DCBC
2016-05-05,11294,DCBC
2016-05-06,11259,DCBC
2016-05-08,11258,DCBC
2016-05-09,11252,DCBC
2016-05-10,11246,DCBC
2016-05-11,11378,DCBC
2016-05-12,11393,DCBC
2016-05-13,11378,DCBC
2016-05-15,11377,DCBC
2016-05-16,11425,DCBC
2016-05-17,11546,DCBC
2016-05-18,11498,DCBC
2016-05-19,11484,DCBC
2016-05-20,11491,DCBC
2016-05-22,11490,DCBC
2016-05-23,11434,DCBC
2016-05-24,11418,DCBC
2016-05-25,11400,DCBC
2016-05-26,11286,DCBC
2016-05-27,11374,DCBC
2016-05-29,11373,DCBC
2016-05-30,11425,DCBC
2016-05-31,11451,DCBC
2016-06-01,11478,DCBC
2016-06-02,11571,DCBC
2016-06-03,11591,DCBC
2016-06-06,11497,DCBC
2016-06-07,11580,DCBC
2016-06-08,11628,DCBC
2016-06-09,11643,DCBC
2016-06-10,11620,DCBC
2016-06-12,11619,DCBC
2016-06-13,11556,DCBC
2016-06-14,11594,DCBC
2016-06-15,11647,DCBC
2016-06-16,11678,DCBC
2016-06-17,11650,DCBC
2016-06-20,11822,DCBC
2016-06-21,11886,DCBC
2016-06-22,11899,DCBC
2016-06-23,12007,DCBC
2016-06-24,11848,DCBC
2016-06-26,11847,DCBC
2016-06-27,11809,DCBC
2016-06-28,11898,DCBC
2016-06-29,12021,DCBC
2016-06-30,12084,DCBC
2016-07-01,12190,DCBC
2016-07-03,12188,DCBC
2016-07-04,12322,DCBC
2016-07-05,12315,DCBC
2016-07-06,12350,DCBC
2016-07-07,12615,DCBC
2016-07-08,12643,DCBC
2016-07-10,12641,DCBC
2016-07-11,12435,DCBC
2016-07-12,12494,DCBC
2016-07-13,12644,DCBC
2016-07-14,12521,DCBC
2016-07-15,12474,DCBC
2016-07-17,12473,DCBC
2016-07-18,12598,DCBC
2016-07-19,12502,DCBC
2016-07-20,12441,DCBC
2016-07-21,12461,DCBC
2016-07-22,12283,DCBC
2016-07-24,12282,DCBC
2016-07-25,12281,DCBC
2016-07-26,12312,DCBC
2016-07-27,12413,DCBC
2016-07-28,12477,DCBC
2016-07-29,12492,DCBC
2016-07-31,12491,DCBC
2016-08-01,12407,DCBC
2016-08-02,12236,DCBC
2016-08-03,12176,DCBC
2016-08-04,12189,DCBC
2016-08-05,12185,DCBC
2016-08-07,12184,DCBC
2016-08-08,12186,DCBC
2016-08-09,12325,DCBC
2016-08-10,12453,DCBC
2016-08-11,12601,DCBC
2016-08-12,12556,DCBC
2016-08-14,12555,DCBC
2016-08-15,12596,DCBC
2016-08-16,12664,DCBC
2016-08-17,12827,DCBC
2016-08-18,12892,DCBC
2016-08-19,12856,DCBC
2016-08-21,12855,DCBC
2016-08-22,12739,DCBC
2016-08-23,12816,DCBC
2016-08-24,12793,DCBC
2016-08-25,12813,DCBC
2016-08-26,12935,DCBC
2016-08-28,12934,DCBC
2016-08-29,12878,DCBC
2016-08-30,12940,DCBC
2016-08-31,13069,DCBC
2016-09-04,13015,DCBC
2016-09-05,12960,DCBC
2016-09-06,12953,DCBC
2016-09-07,12962,DCBC
2016-09-08,13059,DCBC
2016-09-09,13027,DCBC
2016-09-11,13026,DCBC
2016-09-12,12855,DCBC
2016-09-13,12909,DCBC
2016-09-14,12898,DCBC
2016-09-15,12890,DCBC
2016-09-16,12811,DCBC
2016-09-18,12810,DCBC
2016-09-19,12852,DCBC
2016-09-20,12897,DCBC
2016-09-21,12948,DCBC
2016-09-22,13035,DCBC
2016-09-23,13096,DCBC
2016-09-25,13095,DCBC
2016-09-26,13151,DCBC
