date,price,symbol
2016-06-08,13190,VCBFBCF
2016-06-15,13313,VCBFBCF
2016-06-22,13663,VCBFBCF
2016-06-29,13829,VCBFBCF
2016-06-30,14062,VCBFBCF
2016-07-06,14264,VCBFBCF
2016-07-13,14392,VCBFBCF
2016-07-20,14346,VCBFBCF
2016-07-27,14186,VCBFBCF
2016-07-31,14299,VCBFBCF
2016-08-03,14000,VCBFBCF
2016-08-10,14127,VCBFBCF
2016-08-17,14611,VCBFBCF
2016-08-24,14673,VCBFBCF
2016-08-30,14803,VCBFBCF
2016-09-07,14942,VCBFBCF
2016-09-14,14855,VCBFBCF
2016-09-21,14815,VCBFBCF
2016-09-28,15078,VCBFBCF
2016-09-30,15104,VCBFBCF
2016-10-05,14978,VCBFBCF
2016-10-12,14902,VCBFBCF
2016-10-19,14933,VCBFBCF
2016-10-26,14632,VCBFBCF
2016-11-02,14627,VCBFBCF
2016-11-09,14542,VCBFBCF
2016-11-16,14424,VCBFBCF
2016-11-23,14385,VCBFBCF
2016-11-30,14198,VCBFBCF
2016-12-07,14088,VCBFBCF
2016-12-14,13784,VCBFBCF
2016-12-21,13953,VCBFBCF
2016-12-28,13878,VCBFBCF
2017-01-04,14175,VCBFBCF
2017-01-11,14290,VCBFBCF
2017-01-18,14432,VCBFBCF
2017-01-25,14461,VCBFBCF
2017-02-02,14510,VCBFBCF
2017-02-08,14767,VCBFBCF
2017-02-15,15144,VCBFBCF
2017-02-22,15314,VCBFBCF
2017-02-28,15209,VCBFBCF
2017-03-08,15320,VCBFBCF
2017-03-15,15328,VCBFBCF
2017-03-22,15603,VCBFBCF
2017-03-29,15628,VCBFBCF
2017-04-05,15750,VCBFBCF
2017-04-12,15793,VCBFBCF
2017-04-19,15528,VCBFBCF
2017-04-26,15485,VCBFBCF
2017-05-03,15893,VCBFBCF
2017-05-10,16028,VCBFBCF
2017-05-17,16212,VCBFBCF
2017-05-24,16513,VCBFBCF
2017-05-31,16731,VCBFBCF
2017-05-31,16697,VCBFBCF
2017-06-07,17004,VCBFBCF
2017-06-14,17137,VCBFBCF
2017-06-21,17443,VCBFBCF
2017-06-28,17519,VCBFBCF
2017-07-05,17607,VCBFBCF
2017-07-12,17387,VCBFBCF
2017-07-19,17091,VCBFBCF
2017-07-26,17060,VCBFBCF
2017-07-31,17418,VCBFBCF
2017-08-02,17382,VCBFBCF
2017-08-09,17271,VCBFBCF
2017-08-16,17224,VCBFBCF
2017-08-23,17053,VCBFBCF
2017-08-30,17141,VCBFBCF
2017-08-31,17187,VCBFBCF
2017-09-06,17234,VCBFBCF
2017-09-13,17020,VCBFBCF
2017-09-20,17157,VCBFBCF
2017-09-27,17297,VCBFBCF
2017-09-30,17309,VCBFBCF
2017-10-04,17181,VCBFBCF
2017-10-11,17316,VCBFBCF
2017-10-18,17429,VCBFBCF
2017-10-25,17140,VCBFBCF
2017-10-31,17048,VCBFBCF
2017-11-08,17189,VCBFBCF
2017-11-15,17698,VCBFBCF
2017-11-22,18070,VCBFBCF
2017-11-29,18238,VCBFBCF
2017-11-30,18507,VCBFBCF
2017-12-06,18784,VCBFBCF
2017-12-13,18450,VCBFBCF
2017-12-20,18898,VCBFBCF
2017-12-27,19097,VCBFBCF
2017-12-31,19361,VCBFBCF
2018-01-03,19545,VCBFBCF
2018-01-10,19899,VCBFBCF
2018-01-17,20024,VCBFBCF
2018-01-24,19961,VCBFBCF
2018-01-31,20145,VCBFBCF
2018-02-07,18607,VCBFBCF
2018-02-14,19620,VCBFBCF
2018-02-21,19614,VCBFBCF
