date,price,symbol
2017-12-05,19133,ENF
2017-12-07,19107,ENF
2017-12-14,18898,ENF
2017-12-21,19260,ENF
2017-12-28,19466,ENF
2017-12-31,19559,ENF
2018-01-04,20071,ENF
2018-01-11,20375,ENF
2018-01-18,20364,ENF
2018-01-25,21006,ENF
2018-01-31,21283,ENF
2018-02-01,21091,ENF
2018-02-08,20242,ENF
2018-02-22,20900,ENF
2018-02-28,21423,ENF
2018-03-01,21888,ENF
2018-03-08,21701,ENF
2018-03-15,21856,ENF
2018-03-22,21949,ENF
2018-03-29,21754,ENF
2018-03-31,21905,ENF
2018-04-05,22281,ENF
2018-04-12,22145,ENF
2018-04-19,21012,ENF
2018-04-26,19820,ENF
2018-04-30,20231,ENF
2018-05-03,20185,ENF
2018-05-10,20041,ENF
2018-05-17,20440,ENF
2018-05-24,19903,ENF
2018-05-31,19618,ENF
2018-06-07,20316,ENF
2018-06-14,19818,ENF
2018-06-21,18917,ENF
2018-06-28,18479,ENF
2018-06-30,18355,ENF
2018-07-05,17168,ENF
2018-07-12,17107,ENF
2018-07-19,18324,ENF
2018-07-26,18089,ENF
2018-07-31,18501,ENF
2018-08-02,18487,ENF
2018-08-09,18724,ENF
2018-08-16,18878,ENF
2018-08-23,19084,ENF
2018-08-30,19366,ENF
2018-08-31,19262,ENF
2018-09-06,18785,ENF
2018-09-13,19106,ENF
2018-09-20,19541,ENF
2018-09-27,19782,ENF
2018-09-30,19792,ENF
2018-10-04,19806,ENF
2018-10-11,18693,ENF
2018-10-18,18787,ENF
2018-10-25,18082,ENF
2018-10-31,18386,ENF
2018-11-01,18212,ENF
2018-11-08,18264,ENF
2018-11-15,17892,ENF
2018-11-22,18239,ENF
2018-11-29,18088,ENF
2018-11-30,18137,ENF
2018-12-06,18587,ENF
2018-12-13,18566,ENF
2018-12-20,18094,ENF
2018-12-27,17942,ENF
2018-12-31,17913,ENF
2019-01-03,17607,ENF
2019-01-10,17910,ENF
2019-01-17,17884,ENF
2019-01-24,18062,ENF
2019-01-31,18269,ENF
2019-02-14,18605,ENF
2019-02-21,18672,ENF
2019-02-28,18444,ENF
2019-03-07,18859,ENF
2019-03-14,19056,ENF
2019-03-21,18759,ENF
2019-03-28,18549,ENF
2019-03-31,18612,ENF
2019-04-04,18786,ENF
2019-04-11,18666,ENF
2019-04-18,18545,ENF
2019-04-25,18790,ENF
2019-05-01,18545,ENF
2019-05-02,18790,ENF
2019-05-09,18390,ENF
2019-05-16,18789,ENF
2019-05-23,19114,ENF
2019-05-30,18980,ENF
2019-06-06,18645,ENF
2019-06-13,18725,ENF
2019-06-20,18830,ENF
2019-06-27,18668,ENF
2019-07-04,19082,ENF
2019-07-11,19258,ENF
2019-07-18,19423,ENF
2019-07-25,19621,ENF
2019-08-01,19494,ENF
2019-08-08,19712,ENF
2019-08-15,20023,ENF
2019-08-22,20142,ENF
2019-08-29,20132,ENF
2019-09-05,19978,ENF
2019-09-12,20228,ENF
2019-09-19,20443,ENF
2019-09-26,20475,ENF
2019-10-03,20493,ENF
2019-10-10,20438,ENF
2019-10-17,20541,ENF
2019-10-24,20585,ENF
2019-10-30,20524,ENF
2019-11-07,20722,ENF
2019-11-14,20521,ENF
2019-11-21,20325,ENF
2019-11-28,20043,ENF
2019-12-05,19904,ENF
2019-12-12,19999,ENF
2019-12-18,19766,ENF
2019-12-26,19958,ENF
2020-01-02,20219,ENF
2020-01-09,20141,ENF
2020-01-16,20581,ENF
2020-01-30,20249,ENF
2020-02-06,20299,ENF
2020-02-13,20355,ENF
2020-02-20,20474,ENF
2020-02-27,20162,ENF
2020-03-05,20078,ENF
2020-03-12,18491,ENF
2020-03-19,18097,ENF
2020-03-26,17674,ENF
2020-04-02,17484,ENF
2020-04-09,18145,ENF
2020-04-16,18397,ENF
2020-04-23,18435,ENF
2020-05-07,18776,ENF
2020-05-14,19147,ENF
2020-05-21,19286,ENF
2020-05-28,19298,ENF
2020-06-04,19572,ENF
2020-06-11,19498,ENF
2020-06-18,19400,ENF
2020-06-25,19382,ENF
2020-07-02,19156,ENF
2020-07-09,19535,ENF
2020-07-16,19606,ENF
2020-07-23,19534,ENF
2020-07-30,19042,ENF
2020-08-06,19478,ENF
2020-08-13,19865,ENF
2020-08-20,19928,ENF
